month,market_code,domain,record_count
2021-07,US,referral,25
2021-08,AU,referral,9
2021-08,CA,referral,5
2021-08,CN,referral,13
2021-08,DE,referral,14
2021-08,FR,referral,4
2021-08,JP,referral,9
2021-08,US,referral,20
2021-09,AU,referral,6
2021-09,CA,referral,6
2021-09,CN,referral,11
2021-09,DE,referral,14
2021-09,FR,referral,11
2021-09,JP,referral,5
2021-09,US,referral,20
2021-10,AU,referral,4
2021-10,CA,referral,4
2021-10,CN,referral,9
2021-10,DE,referral,20
2021-10,FR,referral,13
2021-10,JP,referral,12
2021-10,US,referral,22
2021-11,AU,referral,3
2021-11,CA,referral,5
2021-11,CN,referral,8
2021-11,DE,referral,15
2021-11,FR,referral,8
2021-11,JP,referral,14
2021-11,US,referral,19
2021-12,AU,referral,5
2021-12,CA,referral,3
2021-12,CN,referral,10
2021-12,DE,referral,18
2021-12,FR,referral,9
2021-12,JP,referral,9
2021-12,US,referral,18
2022-01,AU,referral,6
2022-01,CA,referral,6
2022-01,CN,referral,13
2022-01,DE,referral,14
2022-01,FR,referral,9
2022-01,JP,referral,14
2022-01,US,referral,27
2022-02,AU,referral,4
2022-02,CA,referral,9
2022-02,CN,referral,7
2022-02,DE,referral,14
2022-02,FR,referral,10
2022-02,JP,referral,7
2022-02,US,referral,20
2022-03,AU,referral,4
2022-03,CA,referral,10
2022-03,CN,referral,8
2022-03,DE,referral,14
2022-03,FR,referral,6
2022-03,JP,referral,8
2022-03,US,referral,24
2022-04,AU,referral,4
2022-04,CA,referral,9
2022-04,CN,referral,5
2022-04,DE,referral,14
2022-04,FR,referral,8
2022-04,JP,referral,9
2022-04,US,referral,25
2022-05,AU,referral,4
2022-05,CA,referral,6
2022-05,CN,referral,12
2022-05,DE,referral,18
2022-05,FR,referral,7
2022-05,JP,referral,6
2022-05,US,referral,19
2022-06,AU,referral,3
2022-06,CA,referral,9
2022-06,CN,referral,9
2022-06,DE,referral,19
2022-06,FR,referral,2
2022-06,JP,referral,12
2022-06,US,referral,20
2022-07,AU,referral,7
2022-07,CA,referral,10
2022-07,CN,referral,12
2022-07,DE,referral,18
2022-07,FR,referral,7
2022-07,JP,referral,11
2022-07,US,referral,18
2022-08,AU,referral,7
2022-08,CA,referral,9
2022-08,CN,referral,7
2022-08,DE,referral,18
2022-08,FR,referral,13
2022-08,JP,referral,13
2022-08,US,referral,17
2022-09,AU,referral,3
2022-09,CA,referral,5
2022-09,CN,referral,20
2022-09,DE,referral,18
2022-09,FR,referral,7
2022-09,JP,referral,9
2022-09,US,referral,14
2022-10,AU,referral,7
2022-10,CA,referral,9
2022-10,CN,referral,16
2022-10,DE,referral,15
2022-10,FR,referral,9
2022-10,JP,referral,12
2022-10,US,referral,22
2022-11,AU,referral,3
2022-11,CA,referral,4
2022-11,CN,referral,14
2022-11,DE,referral,14
2022-11,FR,referral,9
2022-11,JP,referral,19
2022-11,US,referral,19
2022-12,AU,referral,10
2022-12,CA,referral,8
2022-12,CN,referral,10
2022-12,DE,referral,12
2022-12,FR,referral,11
2022-12,JP,referral,9
2022-12,US,referral,22
2023-01,AU,referral,2
2023-01,CA,referral,11
2023-01,CN,referral,9
2023-01,DE,referral,18
2023-01,FR,referral,4
2023-01,JP,referral,12
2023-01,US,referral,18
2023-02,AU,referral,8
2023-02,CA,referral,10
2023-02,CN,referral,11
2023-02,DE,referral,13
2023-02,FR,referral,12
2023-02,JP,referral,13
2023-02,US,referral,23
2023-03,AU,referral,5
2023-03,CA,referral,8
2023-03,CN,referral,11
2023-03,DE,referral,12
2023-03,FR,referral,14
2023-03,JP,referral,12
2023-03,US,referral,17
2023-04,AU,referral,6
2023-04,CA,referral,7
2023-04,CN,referral,13
2023-04,DE,referral,12
2023-04,FR,referral,10
2023-04,JP,referral,12
2023-04,US,referral,18
2023-05,AU,referral,5
2023-05,CA,referral,6
2023-05,CN,referral,10
2023-05,DE,referral,12
2023-05,FR,referral,3
2023-05,JP,referral,11
2023-05,US,referral,31
2023-06,AU,referral,5
2023-06,CA,referral,5
2023-06,CN,referral,7
2023-06,DE,referral,12
2023-06,FR,referral,6
2023-06,JP,referral,13
2023-06,US,referral,20
2023-07,AU,referral,3
2023-07,CA,referral,9
2023-07,CN,referral,10
2023-07,DE,referral,23
2023-07,FR,referral,6
2023-07,JP,referral,9
2023-07,US,referral,18
2023-08,AU,referral,3
2023-08,CA,referral,6
2023-08,CN,referral,9
2023-08,DE,referral,15
2023-08,FR,referral,8
2023-08,JP,referral,15
2023-08,US,referral,21
2023-09,AU,referral,3
2023-09,CA,referral,5
2023-09,CN,referral,7
2023-09,DE,referral,14
2023-09,FR,referral,7
2023-09,JP,referral,8
2023-09,US,referral,28
2023-10,AU,referral,8
2023-10,CA,referral,6
2023-10,CN,referral,13
2023-10,DE,referral,10
2023-10,FR,referral,7
2023-10,JP,referral,13
2023-10,US,referral,17
2023-11,AU,referral,5
2023-11,CA,referral,2
2023-11,CN,referral,14
2023-11,DE,referral,12
2023-11,FR,referral,9
2023-11,JP,referral,16
2023-11,US,referral,22
2023-12,AU,referral,4
2023-12,CA,referral,10
2023-12,CN,referral,5
2023-12,DE,referral,23
2023-12,FR,referral,5
2023-12,JP,referral,5
2023-12,US,referral,22
2024-01,AU,referral,2
2024-01,CA,referral,13
2024-01,CN,referral,11
2024-01,DE,referral,12
2024-01,FR,referral,14
2024-01,JP,referral,16
2024-01,US,referral,22
2024-02,AU,referral,5
2024-02,CA,referral,5
2024-02,CN,referral,10
2024-02,DE,referral,15
2024-02,FR,referral,11
2024-02,JP,referral,7
2024-02,US,referral,20
2024-03,AU,referral,8
2024-03,CA,referral,4
2024-03,CN,referral,7
2024-03,DE,referral,18
2024-03,FR,referral,7
2024-03,JP,referral,8
2024-03,US,referral,18
2024-04,AU,referral,4
2024-04,CA,referral,7
2024-04,CN,referral,8
2024-04,DE,referral,17
2024-04,FR,referral,6
2024-04,JP,referral,14
2024-04,US,referral,17
2024-05,AU,referral,9
2024-05,CA,referral,8
2024-05,CN,referral,18
2024-05,DE,referral,12
2024-05,FR,referral,8
2024-05,JP,referral,7
2024-05,US,referral,22
2024-06,AU,referral,5
2024-06,CA,referral,5
2024-06,CN,referral,15
2024-06,DE,referral,16
2024-06,FR,referral,12
2024-06,JP,referral,13
2024-06,US,referral,16
2024-07,AU,referral,2
2024-07,CA,referral,8
2024-07,CN,referral,12
2024-07,DE,referral,14
2024-07,FR,referral,10
2024-07,JP,referral,9
2024-07,US,referral,19
2024-08,AU,referral,10
2024-08,CA,referral,11
2024-08,CN,referral,17
2024-08,DE,referral,8
2024-08,FR,referral,9
2024-08,JP,referral,14
2024-08,US,referral,16
2024-09,AU,referral,5
2024-09,CA,referral,6
2024-09,CN,referral,14
2024-09,DE,referral,17
2024-09,FR,referral,11
2024-09,JP,referral,9
2024-09,US,referral,18
2024-10,AU,referral,3
2024-10,CA,referral,5
2024-10,CN,referral,2
2024-10,DE,referral,11
2024-10,FR,referral,5
2024-10,JP,referral,8
2024-10,US,referral,7
2024-11,AU,referral,1
2024-11,DE,referral,1
2024-11,FR,referral,1
2024-11,US,referral,2
2024-12,DE,referral,3
2024-12,FR,referral,1
2024-12,JP,referral,3
2024-12,US,referral,3
2025-01,CA,referral,1
2025-01,DE,referral,2
2025-01,JP,referral,1
2025-01,US,referral,2
2025-02,CA,referral,2
2025-02,DE,referral,1
2025-02,FR,referral,2
2025-03,DE,referral,2
2025-03,JP,referral,1
2025-03,US,referral,2
2025-04,AU,referral,1
2025-04,CA,referral,1
2025-04,DE,referral,2
2025-04,FR,referral,4
2025-04,US,referral,3
2025-05,AU,referral,1
2025-05,CA,referral,1
2025-05,CN,referral,1
2025-05,DE,referral,1
2025-05,FR,referral,1
2025-05,JP,referral,1
2025-05,US,referral,1
2025-06,DE,referral,3
2025-06,FR,referral,2
2025-06,JP,referral,3
2025-06,US,referral,4
2025-07,DE,referral,2
2025-07,JP,referral,1
2025-07,US,referral,2
2025-08,AU,referral,1
2025-08,CN,referral,1
2025-08,DE,referral,1
2025-08,FR,referral,2
2025-08,JP,referral,3
2025-08,US,referral,2
2025-09,CA,referral,1
2025-09,CN,referral,1
2025-09,JP,referral,1
2025-09,US,referral,2
2025-10,CA,referral,1
2025-10,DE,referral,3
2025-10,FR,referral,1
2025-10,US,referral,2
2025-11,DE,referral,1
2025-11,JP,referral,1
2025-12,DE,referral,1
2019-01,JP,active_surveillance,1
2019-01,US,active_surveillance,1
2019-02,AU,active_surveillance,1
2019-02,CA,active_surveillance,1
2019-02,FR,active_surveillance,1
2019-02,JP,active_surveillance,1
2019-02,US,active_surveillance,3
2019-03,AU,active_surveillance,4
2019-03,CA,active_surveillance,2
2019-03,CN,active_surveillance,2
2019-03,DE,active_surveillance,8
2019-03,FR,active_surveillance,1
2019-03,JP,active_surveillance,4
2019-03,US,active_surveillance,5
2019-04,AU,active_surveillance,3
2019-04,DE,active_surveillance,4
2019-04,FR,active_surveillance,4
2019-04,JP,active_surveillance,7
2019-04,US,active_surveillance,4
2019-05,AU,active_surveillance,2
2019-05,CA,active_surveillance,2
2019-05,CN,active_surveillance,2
2019-05,DE,active_surveillance,8
2019-05,FR,active_surveillance,6
2019-05,JP,active_surveillance,7
2019-05,US,active_surveillance,6
2019-06,AU,active_surveillance,6
2019-06,CA,active_surveillance,2
2019-06,DE,active_surveillance,5
2019-06,FR,active_surveillance,3
2019-06,JP,active_surveillance,3
2019-06,US,active_surveillance,7
2019-07,AU,active_surveillance,2
2019-07,CA,active_surveillance,2
2019-07,CN,active_surveillance,2
2019-07,DE,active_surveillance,12
2019-07,FR,active_surveillance,2
2019-07,JP,active_surveillance,5
2019-07,US,active_surveillance,3
2019-08,AU,active_surveillance,2
2019-08,CN,active_surveillance,1
2019-08,DE,active_surveillance,4
2019-08,FR,active_surveillance,5
2019-08,JP,active_surveillance,1
2019-08,US,active_surveillance,5
2019-09,AU,active_surveillance,4
2019-09,CA,active_surveillance,2
2019-09,CN,active_surveillance,4
2019-09,DE,active_surveillance,6
2019-09,FR,active_surveillance,4
2019-09,JP,active_surveillance,1
2019-09,US,active_surveillance,5
2019-10,AU,active_surveillance,3
2019-10,CA,active_surveillance,3
2019-10,CN,active_surveillance,1
2019-10,DE,active_surveillance,4
2019-10,FR,active_surveillance,1
2019-10,JP,active_surveillance,3
2019-10,US,active_surveillance,4
2019-11,AU,active_surveillance,2
2019-11,CA,active_surveillance,3
2019-11,CN,active_surveillance,1
2019-11,DE,active_surveillance,8
2019-11,FR,active_surveillance,2
2019-11,JP,active_surveillance,5
2019-11,US,active_surveillance,5
2019-12,CN,active_surveillance,1
2019-12,DE,active_surveillance,4
2019-12,FR,active_surveillance,1
2019-12,JP,active_surveillance,4
2019-12,US,active_surveillance,4
2020-01,AU,active_surveillance,1
2020-01,CA,active_surveillance,3
2020-01,CN,active_surveillance,2
2020-01,DE,active_surveillance,4
2020-01,FR,active_surveillance,2
2020-01,JP,active_surveillance,2
2020-01,US,active_surveillance,7
2020-02,AU,active_surveillance,6
2020-02,CA,active_surveillance,2
2020-02,CN,active_surveillance,1
2020-02,DE,active_surveillance,4
2020-02,JP,active_surveillance,1
2020-02,US,active_surveillance,3
2020-03,AU,active_surveillance,2
2020-03,CA,active_surveillance,2
2020-03,CN,active_surveillance,3
2020-03,DE,active_surveillance,4
2020-03,FR,active_surveillance,1
2020-03,JP,active_surveillance,2
2020-03,US,active_surveillance,4
2020-04,AU,active_surveillance,5
2020-04,CA,active_surveillance,1
2020-04,CN,active_surveillance,2
2020-04,DE,active_surveillance,7
2020-04,JP,active_surveillance,8
2020-04,US,active_surveillance,6
2020-05,AU,active_surveillance,2
2020-05,CA,active_surveillance,1
2020-05,CN,active_surveillance,1
2020-05,DE,active_surveillance,6
2020-05,FR,active_surveillance,6
2020-05,JP,active_surveillance,6
2020-05,US,active_surveillance,8
2020-06,AU,active_surveillance,1
2020-06,CA,active_surveillance,5
2020-06,CN,active_surveillance,2
2020-06,DE,active_surveillance,4
2020-06,FR,active_surveillance,1
2020-06,JP,active_surveillance,4
2020-06,US,active_surveillance,9
2020-07,AU,active_surveillance,1
2020-07,CA,active_surveillance,3
2020-07,CN,active_surveillance,1
2020-07,DE,active_surveillance,4
2020-07,FR,active_surveillance,4
2020-07,JP,active_surveillance,3
2020-07,US,active_surveillance,7
2020-08,AU,active_surveillance,2
2020-08,CA,active_surveillance,2
2020-08,CN,active_surveillance,2
2020-08,DE,active_surveillance,4
2020-08,JP,active_surveillance,4
2020-08,US,active_surveillance,5
2020-09,AU,active_surveillance,8
2020-09,CA,active_surveillance,4
2020-09,CN,active_surveillance,2
2020-09,DE,active_surveillance,4
2020-09,FR,active_surveillance,5
2020-09,JP,active_surveillance,1
2020-09,US,active_surveillance,7
2020-10,AU,active_surveillance,2
2020-10,CA,active_surveillance,1
2020-10,CN,active_surveillance,3
2020-10,DE,active_surveillance,5
2020-10,FR,active_surveillance,1
2020-10,JP,active_surveillance,7
2020-10,US,active_surveillance,7
2020-11,AU,active_surveillance,2
2020-11,CA,active_surveillance,3
2020-11,CN,active_surveillance,1
2020-11,DE,active_surveillance,7
2020-11,FR,active_surveillance,4
2020-11,JP,active_surveillance,1
2020-11,US,active_surveillance,5
2020-12,CA,active_surveillance,3
2020-12,CN,active_surveillance,1
2020-12,DE,active_surveillance,8
2020-12,FR,active_surveillance,6
2020-12,JP,active_surveillance,4
2020-12,US,active_surveillance,5
2021-01,AU,active_surveillance,1
2021-01,CA,active_surveillance,2
2021-01,CN,active_surveillance,1
2021-01,DE,active_surveillance,2
2021-01,FR,active_surveillance,4
2021-01,JP,active_surveillance,3
2021-01,US,active_surveillance,10
2021-02,AU,active_surveillance,5
2021-02,CA,active_surveillance,1
2021-02,CN,active_surveillance,1
2021-02,DE,active_surveillance,4
2021-02,FR,active_surveillance,2
2021-02,JP,active_surveillance,3
2021-02,US,active_surveillance,4
2021-03,CA,active_surveillance,2
2021-03,CN,active_surveillance,2
2021-03,DE,active_surveillance,8
2021-03,FR,active_surveillance,3
2021-03,JP,active_surveillance,7
2021-03,US,active_surveillance,7
2021-04,AU,active_surveillance,7
2021-04,CA,active_surveillance,2
2021-04,CN,active_surveillance,1
2021-04,DE,active_surveillance,5
2021-04,FR,active_surveillance,4
2021-04,JP,active_surveillance,2
2021-04,US,active_surveillance,11
2021-05,AU,active_surveillance,2
2021-05,DE,active_surveillance,10
2021-05,FR,active_surveillance,5
2021-05,JP,active_surveillance,1
2021-05,US,active_surveillance,9
2021-06,AU,active_surveillance,4
2021-06,CA,active_surveillance,4
2021-06,CN,active_surveillance,1
2021-06,DE,active_surveillance,1
2021-06,FR,active_surveillance,1
2021-06,JP,active_surveillance,5
2021-06,US,active_surveillance,5
2021-07,CA,active_surveillance,2
2021-07,CN,active_surveillance,1
2021-07,DE,active_surveillance,6
2021-07,FR,active_surveillance,4
2021-07,JP,active_surveillance,3
2021-07,US,active_surveillance,8
2021-08,AU,active_surveillance,2
2021-08,CA,active_surveillance,1
2021-08,CN,active_surveillance,1
2021-08,DE,active_surveillance,2
2021-08,JP,active_surveillance,4
2021-08,US,active_surveillance,8
2021-09,AU,active_surveillance,6
2021-09,DE,active_surveillance,3
2021-09,FR,active_surveillance,4
2021-09,JP,active_surveillance,7
2021-09,US,active_surveillance,6
2021-10,AU,active_surveillance,1
2021-10,CA,active_surveillance,2
2021-10,DE,active_surveillance,5
2021-10,FR,active_surveillance,4
2021-10,JP,active_surveillance,4
2021-10,US,active_surveillance,8
2021-11,AU,active_surveillance,8
2021-11,CA,active_surveillance,4
2021-11,CN,active_surveillance,1
2021-11,DE,active_surveillance,7
2021-11,FR,active_surveillance,1
2021-11,JP,active_surveillance,5
2021-11,US,active_surveillance,8
2021-12,AU,active_surveillance,5
2021-12,CA,active_surveillance,6
2021-12,CN,active_surveillance,1
2021-12,DE,active_surveillance,8
2021-12,FR,active_surveillance,5
2021-12,JP,active_surveillance,11
2021-12,US,active_surveillance,7
2022-01,AU,active_surveillance,3
2022-01,CA,active_surveillance,3
2022-01,CN,active_surveillance,1
2022-01,DE,active_surveillance,3
2022-01,FR,active_surveillance,5
2022-01,JP,active_surveillance,4
2022-01,US,active_surveillance,6
2022-02,AU,active_surveillance,1
2022-02,CA,active_surveillance,3
2022-02,DE,active_surveillance,3
2022-02,FR,active_surveillance,3
2022-02,JP,active_surveillance,9
2022-02,US,active_surveillance,9
2022-03,AU,active_surveillance,1
2022-03,CA,active_surveillance,3
2022-03,DE,active_surveillance,6
2022-03,FR,active_surveillance,8
2022-03,JP,active_surveillance,6
2022-03,US,active_surveillance,8
2022-04,AU,active_surveillance,6
2022-04,CA,active_surveillance,3
2022-04,CN,active_surveillance,2
2022-04,DE,active_surveillance,6
2022-04,FR,active_surveillance,3
2022-04,JP,active_surveillance,6
2022-04,US,active_surveillance,7
2022-05,AU,active_surveillance,3
2022-05,CA,active_surveillance,4
2022-05,CN,active_surveillance,2
2022-05,DE,active_surveillance,2
2022-05,FR,active_surveillance,3
2022-05,JP,active_surveillance,3
2022-05,US,active_surveillance,5
2022-06,AU,active_surveillance,1
2022-06,CA,active_surveillance,6
2022-06,CN,active_surveillance,2
2022-06,DE,active_surveillance,6
2022-06,FR,active_surveillance,7
2022-06,JP,active_surveillance,2
2022-06,US,active_surveillance,4
2022-07,AU,active_surveillance,1
2022-07,CN,active_surveillance,1
2022-07,DE,active_surveillance,7
2022-07,FR,active_surveillance,1
2022-07,JP,active_surveillance,1
2022-07,US,active_surveillance,7
2022-08,AU,active_surveillance,1
2022-08,CA,active_surveillance,1
2022-08,CN,active_surveillance,1
2022-08,DE,active_surveillance,9
2022-08,FR,active_surveillance,3
2022-08,JP,active_surveillance,1
2022-08,US,active_surveillance,11
2022-09,CA,active_surveillance,2
2022-09,CN,active_surveillance,1
2022-09,DE,active_surveillance,1
2022-09,FR,active_surveillance,3
2022-09,JP,active_surveillance,4
2022-09,US,active_surveillance,4
2022-10,AU,active_surveillance,1
2022-10,CA,active_surveillance,3
2022-10,CN,active_surveillance,2
2022-10,DE,active_surveillance,5
2022-10,FR,active_surveillance,2
2022-10,JP,active_surveillance,5
2022-10,US,active_surveillance,5
2022-11,AU,active_surveillance,3
2022-11,CA,active_surveillance,2
2022-11,CN,active_surveillance,2
2022-11,DE,active_surveillance,2
2022-11,FR,active_surveillance,1
2022-11,JP,active_surveillance,6
2022-11,US,active_surveillance,8
2022-12,AU,active_surveillance,3
2022-12,CA,active_surveillance,3
2022-12,CN,active_surveillance,2
2022-12,DE,active_surveillance,12
2022-12,FR,active_surveillance,1
2022-12,JP,active_surveillance,1
2022-12,US,active_surveillance,7
2023-01,AU,active_surveillance,1
2023-01,CA,active_surveillance,1
2023-01,CN,active_surveillance,1
2023-01,DE,active_surveillance,5
2023-01,FR,active_surveillance,2
2023-01,JP,active_surveillance,2
2023-01,US,active_surveillance,10
2023-02,AU,active_surveillance,2
2023-02,CA,active_surveillance,3
2023-02,CN,active_surveillance,1
2023-02,DE,active_surveillance,3
2023-02,FR,active_surveillance,3
2023-02,JP,active_surveillance,3
2023-02,US,active_surveillance,4
2023-03,AU,active_surveillance,2
2023-03,CA,active_surveillance,1
2023-03,CN,active_surveillance,1
2023-03,DE,active_surveillance,5
2023-03,FR,active_surveillance,3
2023-03,JP,active_surveillance,7
2023-03,US,active_surveillance,9
2023-04,AU,active_surveillance,4
2023-04,CA,active_surveillance,1
2023-04,CN,active_surveillance,2
2023-04,DE,active_surveillance,3
2023-04,FR,active_surveillance,2
2023-04,JP,active_surveillance,4
2023-04,US,active_surveillance,4
2023-05,AU,active_surveillance,5
2023-05,CN,active_surveillance,1
2023-05,DE,active_surveillance,3
2023-05,FR,active_surveillance,4
2023-05,JP,active_surveillance,6
2023-05,US,active_surveillance,8
2023-06,AU,active_surveillance,4
2023-06,CA,active_surveillance,6
2023-06,CN,active_surveillance,1
2023-06,DE,active_surveillance,7
2023-06,FR,active_surveillance,2
2023-06,JP,active_surveillance,7
2023-06,US,active_surveillance,2
2023-07,AU,active_surveillance,1
2023-07,CA,active_surveillance,2
2023-07,CN,active_surveillance,1
2023-07,DE,active_surveillance,9
2023-07,FR,active_surveillance,2
2023-07,JP,active_surveillance,3
2023-07,US,active_surveillance,3
2023-08,AU,active_surveillance,1
2023-08,CA,active_surveillance,6
2023-08,CN,active_surveillance,2
2023-08,DE,active_surveillance,7
2023-08,FR,active_surveillance,3
2023-08,JP,active_surveillance,4
2023-08,US,active_surveillance,6
2023-09,AU,active_surveillance,1
2023-09,CA,active_surveillance,3
2023-09,DE,active_surveillance,7
2023-09,FR,active_surveillance,3
2023-09,JP,active_surveillance,5
2023-09,US,active_surveillance,9
2023-10,AU,active_surveillance,2
2023-10,CA,active_surveillance,4
2023-10,CN,active_surveillance,3
2023-10,DE,active_surveillance,6
2023-10,FR,active_surveillance,6
2023-10,JP,active_surveillance,3
2023-10,US,active_surveillance,9
2023-11,AU,active_surveillance,3
2023-11,CA,active_surveillance,1
2023-11,CN,active_surveillance,2
2023-11,DE,active_surveillance,7
2023-11,FR,active_surveillance,5
2023-11,JP,active_surveillance,6
2023-11,US,active_surveillance,4
2023-12,AU,active_surveillance,1
2023-12,CA,active_surveillance,4
2023-12,CN,active_surveillance,1
2023-12,DE,active_surveillance,5
2023-12,FR,active_surveillance,1
2023-12,JP,active_surveillance,6
2023-12,US,active_surveillance,1
2024-01,AU,active_surveillance,4
2024-01,CA,active_surveillance,1
2024-01,CN,active_surveillance,4
2024-01,DE,active_surveillance,9
2024-01,FR,active_surveillance,5
2024-01,JP,active_surveillance,12
2024-01,US,active_surveillance,6
2024-02,AU,active_surveillance,3
2024-02,CA,active_surveillance,5
2024-02,CN,active_surveillance,1
2024-02,DE,active_surveillance,2
2024-02,FR,active_surveillance,3
2024-02,JP,active_surveillance,5
